,macrostate,P_up,P_down,term_1,term_2,term_3
781,781,0.0008461853,0.0014159511,-6.269976538073413e-17,8.600197697044502e-38,4.733850451092816e-58
782,782,0.0008335985,0.001535891,-6.267713488818422e-17,7.64987498954723e-38,-5.461716454440985e-57
783,783,0.0008603978,0.0014163537,-6.267075237778523e-17,9.646660210691158e-38,-1.5150251124343954e-58
784,784,0.0008655402,0.0014248549,-6.287770314771491e-17,8.793533851710762e-38,7.281783324566708e-58
785,785,0.0008320505,0.0014535646,-6.305237591463048e-17,9.725884193232468e-38,7.811138630147716e-58
786,786,0.0008415943,0.0013155089,-6.314595116385771e-17,7.828704742880462e-38,-3.427983689052708e-57
787,787,0.0007398519,0.0013769824,-6.316540538216017e-17,9.544736556214763e-38,1.4742887811963365e-58
788,788,0.0007840211,0.0014242132,-6.323171086995761e-17,7.386745171093985e-38,1.7283155286335662e-58
789,789,0.0007942152,0.0014381008,-6.33476543859547e-17,9.414510886438857e-38,-5.656319921232894e-57
790,790,0.0007752046,0.0014478763,-6.335163954059318e-17,7.934693915621243e-38,-3.737439629268733e-58
791,791,0.0006474494,0.0013631427,-6.354068235280055e-17,8.415404751828764e-38,-4.236845184168849e-57
792,792,0.0007989497,0.0014427934,-6.349215506536783e-17,8.735122694296046e-38,-2.2117346494686262e-57
793,793,0.0006404055,0.0014334076,-6.374668208968169e-17,8.347540092380871e-38,-1.2854088196072438e-57
794,794,0.000744522,0.0013915072,-6.374324590110075e-17,7.844859434395634e-38,-2.3796169395051147e-57
795,795,0.0006218407,0.0014308982,-6.388425069482612e-17,7.367507042732153e-38,1.3095866866680484e-58
796,796,0.000610573,0.0014884942,-6.401490764643517e-17,7.871671963577309e-38,8.1588962318854e-58
797,797,0.0006631644,0.0013278633,-6.421030800632648e-17,8.411512431796617e-38,-5.442821302901289e-58
798,798,0.0005161017,0.0013697252,-6.428570740716864e-17,7.054072074820253e-38,-5.19629631085891e-58
799,799,0.0006300086,0.0012836691,-6.427662486644888e-17,8.33852005780597e-38,4.325641050212813e-57
800,800,0.0006963774,0.0014434166,-6.447548250507743e-17,8.335204871099201e-38,6.074786622109809e-57
801,801,0.0006434772,0.0013214907,-6.442237749749242e-17,8.562306002717606e-38,2.3346453753295727e-57
802,802,0.000588429,0.0013854816,-6.447513334361585e-17,7.120088098090815e-38,-7.964219058354037e-58
803,803,0.0007450803,0.0012954952,-6.467464161425602e-17,9.849969699172233e-38,6.115386011249609e-57
804,804,0.0005054126,0.0012597177,-6.49096384696104e-17,9.564235304606208e-38,4.025900921253055e-57
805,805,0.000566686,0.0013663585,-6.487941576606837e-17,9.659656905538992e-38,-3.762975712991799e-57
806,806,0.0005997467,0.0012819552,-6.493221315318416e-17,1.136682648247946e-37,-2.4252160106733815e-58
807,807,0.0005615059,0.0012969927,-6.509519467237216e-17,8.044456891250178e-38,-2.0415331081685006e-57
808,808,0.0005667807,0.0014337583,-6.499948683641129e-17,6.361226775550339e-38,1.4523078970978024e-58
809,809,0.0005608304,0.0013480189,-6.52696162681048e-17,7.308847123091851e-38,-2.5280253440270236e-58
810,810,0.0005323235,0.0013523476,-6.529167176134938e-17,8.350667240776234e-38,3.1636262755566046e-57
811,811,0.0005850579,0.0012106136,-6.543330066382322e-17,7.215166792804954e-38,2.1083891080834596e-58
812,812,0.0004928095,0.001311815,-6.548278454195625e-17,8.323794231607578e-38,1.097896870145915e-57
813,813,0.0005737339,0.0012847256,-6.563158890199771e-17,9.058072040190713e-38,1.2432485507210077e-57
814,814,0.0005175594,0.0012355878,-6.568565783442363e-17,7.479809289344579e-38,-3.2799591190217413e-57
815,815,0.0004452089,0.0013977902,-6.57294344922164e-17,1.2017702676390028e-37,-7.184877376673546e-57
816,816,0.0004915185,0.0013001087,-6.578645682816311e-17,8.116486070904231e-38,-4.954028652586088e-57
817,817,0.0004596338,0.0013495957,-6.581019564044003e-17,8.582248717152897e-38,-1.790482756605819e-57
818,818,0.0004472631,0.0013253973,-6.600099659996347e-17,7.342132878343445e-38,-4.105274352816611e-58
819,819,0.0005406186,0.0011802094,-6.621681790333285e-17,1.5969297912880622e-37,5.414436066442817e-58
820,820,0.0005211705,0.0013737133,-6.605166335593722e-17,8.985316021734112e-38,-7.745218078831253e-57
821,821,0.0004333455,0.0012999464,-6.631980599146073e-17,7.716165541966272e-38,8.870270791027443e-59
822,822,0.0005241904,0.0012860247,-6.627421108327758e-17,9.020918629265245e-38,-8.429733281506519e-57
823,823,0.0004217578,0.0012132038,-6.638233221986818e-17,7.690715631032249e-38,-7.900459895510842e-58
824,824,0.0003915402,0.0013303959,-6.653520172889048e-17,8.275573362742384e-38,1.2046773897999489e-57
825,825,0.0004380597,0.0012158637,-6.660595791318796e-17,7.733233750897982e-38,1.9572109057459552e-57
826,826,0.0004145524,0.0012492386,-6.671646178276426e-17,7.371032112337555e-38,-1.7239238998828023e-57
827,827,0.0004689508,0.0012293198,-6.677038175786688e-17,9.011265218595267e-38,-4.6694606157592557e-57
828,828,0.0004537118,0.0013094964,-6.678381088070995e-17,1.2290269457175513e-37,4.118569162589662e-57
829,829,0.0004351536,0.001344313,-6.686512488717236e-17,1.166572782705667e-37,-1.4717349391114757e-57
830,830,0.0004299562,0.0012406934,-6.699337924243405e-17,8.398970070685426e-38,1.697425857103547e-57
831,831,0.0004300478,0.0012326298,-6.719254262299093e-17,1.069753149859808e-37,-2.0344982493801914e-57
832,832,0.0003355244,0.001204281,-6.743666055177664e-17,7.734347427789218e-38,-3.742485347390252e-57
833,833,0.0003340088,0.0011516244,-6.736829653556642e-17,8.093418908310032e-38,1.7465855766909468e-57
834,834,0.0003495707,0.0012401393,-6.742089359854335e-17,7.937088411057041e-38,-2.2643870652212664e-58
835,835,0.0004479635,0.001190297,-6.751001220139498e-17,9.245930687479958e-38,-3.5982538182176087e-57
836,836,0.0003930092,0.001277244,-6.759836945829661e-17,8.020250966059011e-38,-1.6812740655338773e-57
837,837,0.0003667311,0.0011611806,-6.770656339692908e-17,8.124497475613556e-38,-5.446416304030414e-57
838,838,0.0003985168,0.0011724768,-6.780715896448507e-17,9.616415106976647e-38,-4.8893708094130055e-57
839,839,0.0003828411,0.0012733001,-6.783898800077771e-17,7.063226668464387e-38,1.0663653331522849e-57
840,840,0.0003468183,0.0012330494,-6.799593520886263e-17,9.14646238783064e-38,-4.257666003559212e-58
841,841,0.0003411278,0.0011922379,-6.808151132812556e-17,7.490337809947609e-38,-5.370493774001473e-57
842,842,0.0003531929,0.0011478523,-6.826442435113863e-17,7.704643167533114e-38,5.954650304638566e-58
843,843,0.0003189004,0.0012169087,-6.819082318157601e-17,9.457572132141554e-38,9.47422329075626e-58
844,844,0.000327183,0.0011247762,-6.832038594231061e-17,9.153099380258315e-38,-3.535375621046257e-57
845,845,0.0003032365,0.0011779774,-6.843668255108445e-17,8.099641497643978e-38,4.041157645518639e-58
846,846,0.0003209242,0.0012400014,-6.860731675316039e-17,7.701095822824374e-38,-1.375464781991653e-57
847,847,0.0003097453,0.0012374964,-6.84924025534476e-17,1.0566186267640573e-37,3.576528606379335e-58
848,848,0.000304558,0.0012337638,-6.863410820802161e-17,8.443236650651872e-38,1.5076659675561057e-58
849,849,0.000280468,0.0012338991,-6.881647391942607e-17,8.159932431946947e-38,1.5679077433425207e-57
850,850,0.0003181642,0.0012494277,-6.884639581305927e-17,7.001812809658235e-38,-1.552161401798334e-57
851,851,0.0002894658,0.0010410012,-6.900339948397998e-17,7.997553533464558e-38,-4.8358596904683843e-57
852,852,0.0003231997,0.0011596813,-6.917694569517272e-17,7.781726113882556e-38,-5.8025040894135415e-58
853,853,0.0002913876,0.0011332727,-6.915910323040005e-17,7.82903448941491e-38,-2.3945412645027703e-57
854,854,0.0002570106,0.0012566003,-6.922541181820377e-17,1.0535060694368499e-37,-4.890707368039222e-57
855,855,0.0003063469,0.0012028713,-6.927821801854257e-17,1.0787395150779718e-37,2.485789470198971e-57
856,856,0.0002922705,0.0011774959,-6.940654984148352e-17,1.0075668115153765e-37,-2.893622805672823e-57
857,857,0.0003032397,0.0011600564,-6.956461727601375e-17,8.718035667390208e-38,-1.3834208986351186e-57
858,858,0.0002582747,0.0010081915,-6.979413986458075e-17,8.325120658996014e-38,-2.9919495456225e-57
859,859,0.0002663906,0.0011235343,-6.994178230933918e-17,8.671169803644007e-38,-1.4245213964623937e-57
860,860,0.0002371051,0.0011101379,-6.993021387503186e-17,8.25345377883344e-38,9.625100092502349e-61
861,861,0.000214088,0.0011199718,-6.992160482702274e-17,9.5474009868254e-38,-5.680184441556193e-57
862,862,0.0002362319,0.0011506544,-6.995958878755032e-17,8.942383617214477e-38,-1.6962768534370455e-57
863,863,0.0002462987,0.001201848,-6.99843611642686e-17,8.599161237104049e-38,-8.514575189563337e-58
864,864,0.0002862792,0.0012022415,-7.002973017749966e-17,9.247479153346978e-38,3.1165670928816536e-57
865,865,0.0002709292,0.0011784187,-7.015192080319079e-17,8.560756774415587e-38,2.452553145967738e-57
866,866,0.0002391882,0.001113026,-7.037094910898863e-17,1.0976463351554807e-37,-1.5650157081119767e-56
867,867,0.0002294742,0.0011681164,-7.045234550870811e-17,8.820650960092781e-38,-1.3682948202456312e-57
868,868,0.0002335726,0.0010318267,-7.05169778898038e-17,8.171553623511959e-38,-3.5016445655665406e-57
869,869,0.0002282607,0.0010459321,-7.05822430106761e-17,1.0099716680685438e-37,-6.505444509367695e-57
870,870,0.0001812814,0.0011649987,-7.05721541244144e-17,1.0467992808848363e-37,-3.99362368076801e-57
871,871,0.0002092947,0.0010867908,-7.089919295977515e-17,6.855212268730145e-38,5.174378660984149e-58
872,872,0.0002188606,0.0010662936,-7.093757311347778e-17,1.110031851885423e-37,-6.857001121768691e-58
873,873,0.0002144787,0.0011230386,-7.094765475273905e-17,9.120602062577071e-38,1.0087496657325023e-56
874,874,0.0002284124,0.0010766134,-7.109299279754061e-17,8.261722297178769e-38,5.01794558936733e-58
875,875,0.0001909783,0.0010492925,-7.115635640341662e-17,9.818811680503733e-38,-3.634157792371565e-57
876,876,0.0001595618,0.0010541532,-7.129086337842879e-17,7.645014855751573e-38,-1.1040618034585112e-57
877,877,0.0001851967,0.0009991335,-7.141052714369621e-17,7.717918157998011e-38,3.527183838043064e-58
878,878,0.0001737084,0.0011597247,-7.121475053546515e-17,8.033875487298936e-38,2.2303158128069205e-57
879,879,0.0001979468,0.0010986685,-7.164975640400939e-17,1.1274921730223895e-37,-8.529583911227129e-57
880,880,0.0001867542,0.0009962682,-7.184005074152803e-17,9.572213479520397e-38,-1.5229148720225181e-57
881,881,0.0002002634,0.0011529713,-7.172179269710402e-17,7.193629409338532e-38,-2.3018205115771483e-57
882,882,0.0001834465,0.001056463,-7.184387398926461e-17,7.930549199771959e-38,5.528034289533864e-58
883,883,0.0001475498,0.0010024855,-7.193354779349198e-17,1.2310379008166968e-37,1.4422952113262334e-57
884,884,0.0001854613,0.0009541129,-7.21800364662004e-17,7.184739262473059e-38,2.3375188234543525e-58
885,885,0.0001539895,0.0011452397,-7.188521887003984e-17,7.615608172650971e-38,-2.2644851864583135e-57
886,886,0.0001814375,0.0011063366,-7.208311928019811e-17,9.94853379750816e-38,8.164598012198238e-58
887,887,0.0001463086,0.0010692308,-7.224698102643772e-17,7.372943439720739e-38,-1.2517793280162379e-57
888,888,0.0001597633,0.0010072012,-7.229344320863906e-17,1.0465604880972775e-37,-4.111351936381642e-57
